Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT017,3858.486
FDP57,OUT013,1679.795
FDU48,OUT019,300.13995
FDH48,OUT035,1416.5488
FDO33,OUT035,1967.2195
NCU29,OUT045,2435.2769
FDW35,OUT046,676.105
FDH05,OUT010,503.7373
FDP26,OUT049,1639.2769
DRG27,OUT035,748.0953
FDQ33,OUT046,2480.2954
FDH20,OUT010,284.32083
FDV14,OUT046,1349.5995
DRD01,OUT046,887.19855
NCI17,OUT049,1516.2091
FDF39,OUT010,612.7633
FDX37,OUT046,1670.1799
NCX17,OUT035,4120.4575
FDN03,OUT013,4474.5537
NCS41,OUT010,433.51117
FDH34,OUT045,3099.473
NCX53,OUT018,2059.635
FDY31,OUT046,2330.3267
FDD20,OUT017,2191.6091
FDE51,OUT045,751.0056
FDV27,OUT046,1359.6216
FDF16,OUT035,2437.9026
FDZ02,OUT049,1491.5487
NCK05,OUT045,1027.9972
FDM12,OUT027,4278.0293
NCA05,OUT018,2040.5981
FDX33,OUT045,2515.474
FDM25,OUT049,2970.8801
FDE41,OUT018,1189.9191
FDW14,OUT045,1288.4423
NCD30,OUT046,1489.4972
FDB23,OUT010,602.9867
FDF45,OUT046,980.78345
FDW20,OUT017,2081.8262
FDF47,OUT045,2777.1978
NCR05,OUT019,593.1469
DRB01,OUT046,2392.6787
FDE36,OUT013,2826.3555
FDU56,OUT049,3278.6772
FDB23,OUT049,3537.3853
FDN48,OUT049,1429.5492
FDS43,OUT013,3105.0173
NCN05,OUT013,3023.7634
NCL53,OUT049,2947.1907
FDL56,OUT046,1351.2373
FDH17,OUT018,1290.0734
FDP37,OUT046,2109.3223
FDG09,OUT019,537.987
FDA55,OUT045,3796.9573
FDX31,OUT049,3771.4155
FDJ41,OUT045,3908.3792
DRC24,OUT045,2526.6343
FDQ21,OUT035,2177.9744
NCT54,OUT045,1465.754
FDH08,OUT049,4031.082
FDY38,OUT018,3714.2844
DRM11,OUT010,587.1934
FDG32,OUT049,3282.8928
NCH18,OUT046,3650.628
FDI20,OUT035,4170.878
FDA33,OUT018,2107.627
FDN45,OUT013,3470.37
FDT45,OUT010,190.73987
FDR32,OUT035,3956.9573
FDA48,OUT017,3980.6858
FDN23,OUT017,2467.516
NCR18,OUT035,723.08514
FDD45,OUT046,1503.3038
FDI22,OUT018,3270.4744
FDT09,OUT013,2253.3958
DRC24,OUT027,4248.799
FDT39,OUT046,2377.7197
FDX28,OUT045,1461.3906
FDA50,OUT018,1289.1578
FDT33,OUT027,4281.6084
FDQ60,OUT049,2039.7363
NCM19,OUT018,1554.6859
FDF40,OUT046,4007.486
NCI30,OUT035,3841.1633
FDK34,OUT049,4160.0366
FDA38,OUT027,5818.759
FDT02,OUT045,575.1832
FDC11,OUT017,1334.1375
FDD08,OUT046,665.273
NCS29,OUT046,4135.525
DRI03,OUT010,437.18228
FDK48,OUT035,1169.7828
FDM52,OUT049,2539.8433
FDP49,OUT035,915.282
DRA24,OUT046,2482.017
NCJ43,OUT049,2997.0632
FDE11,OUT045,3192.0537
FDP01,OUT049,2270.0256
FDQ59,OUT018,1175.7965
FDA43,OUT019,398.35754
FDL14,OUT017,2495.0571
FDV50,OUT010,295.10632
FDT01,OUT027,5719.011
NCC42,OUT035,2151.6736
FDO28,OUT046,1807.9666
FDD32,OUT019,216.30652
FDV45,OUT035,3316.811
NCW17,OUT019,357.71167
NCJ17,OUT027,2391.8647
NCF18,OUT049,3237.3745
FDP01,OUT045,2246.0063
FDH24,OUT045,2522.8804
FDI38,OUT027,5595.5786
FDX03,OUT035,706.3604
FDY28,OUT046,3401.3777
FDN34,OUT018,2591.79
FDJ02,OUT045,2475.896
FDW40,OUT019,295.69415
FDX03,OUT017,673.31775
FDE17,OUT027,3703.1162
FDT58,OUT046,2671.5803
FDI38,OUT013,3832.809
FDW22,OUT035,3917.8252
FDS15,OUT027,2791.8442
NCX06,OUT013,3277.4126
DRK47,OUT035,3991.8962
FDC23,OUT027,4936.812
FDM56,OUT010,223.8574
FDP21,OUT046,3200.697
FDP58,OUT046,3491.5432
FDA27,OUT019,1035.852
FDK41,OUT019,206.50961
NCH42,OUT046,3906.0781
FDG29,OUT045,625.68195
FDW15,OUT018,2177.8286
FDD28,OUT018,710.7772
FDQ37,OUT049,3558.9375
FDC23,OUT035,3115.4949
FDV13,OUT035,1516.9482
FDK33,OUT046,3399.1362
FDO33,OUT013,1934.861
FDN21,OUT017,2542.067
NCW06,OUT027,4662.396
FDI38,OUT035,3899.8484
FDC21,OUT027,2734.4827
NCS05,OUT046,2057.2104
NCN53,OUT049,751.0432
FDV40,OUT010,154.1822
FDG60,OUT017,4160.5205
NCY30,OUT027,4771.0767
FDM40,OUT045,2076.145
NCO30,OUT046,3011.3184
FDK10,OUT046,2819.1902
FDM36,OUT045,2795.165
FDN10,OUT013,1880.9131
FDM46,OUT018,1319.5021
FDX50,OUT049,1708.3192
FDP33,OUT045,3935.3445
FDO12,OUT045,2820.4172
FDC28,OUT013,1747.5718
FDO31,OUT045,1248.8088
FDX45,OUT035,2568.2808
FDV21,OUT049,2111.3354
FDH04,OUT049,1361.5723
NCG54,OUT013,2757.523
FDO13,OUT046,2511.9343
FDA09,OUT027,5046.134
FDC38,OUT017,2162.0222
NCO42,OUT046,2301.2747
FDL45,OUT049,2139.6553
NCK31,OUT013,698.2673
FDM39,OUT017,2944.1577
FDC22,OUT010,562.992
FDF46,OUT046,1891.6804
FDQ37,OUT045,3501.3293
FDH41,OUT010,479.81113
FDQ04,OUT046,662.59393
NCQ02,OUT027,4911.161
FDJ57,OUT027,5289.9727
NCE07,OUT049,2104.4941
FDE56,OUT013,920.9845
FDI20,OUT049,3851.2188
FDK36,OUT018,602.03406
FDP08,OUT027,5587.2217
FDF44,OUT017,2146.0574
NCU53,OUT017,2667.9329
FDF47,OUT035,3122.5928
FDS55,OUT010,403.69308
FDZ52,OUT010,262.94217
FDL04,OUT018,1349.8573
NCM26,OUT035,2612.7996
FDX43,OUT049,2718.1758
FDP52,OUT049,3936.7185
DRK49,OUT045,673.4785
FDE38,OUT013,2611.8413
DRF13,OUT035,2509.8662
FDK41,OUT010,199.05585
FDJ04,OUT027,3019.7698
FDZ44,OUT018,1647.764
FDS11,OUT013,3760.8413
FDA55,OUT049,3883.6555
NCW53,OUT046,2910.1055
FDB49,OUT027,2532.0854
FDD23,OUT017,3280.1128
NCV42,OUT045,1804.4144
NCZ29,OUT018,1873.2831
FDQ26,OUT013,790.96497
FDV08,OUT017,691.38495
FDC53,OUT049,1525.6823
FDV58,OUT010,548.52277
NCP02,OUT019,172.91512
DRI37,OUT045,891.10156
FDQ12,OUT049,4017.8206
FDE33,OUT046,1253.5452
FDX27,OUT045,1367.3733
FDM22,OUT017,816.7177
NCH30,OUT019,299.51874
FDC04,OUT017,3950.625
FDO38,OUT046,1290.5441
FDV52,OUT027,3069.0093
FDB32,OUT013,1513.9424
FDV43,OUT018,611.7903
FDI24,OUT018,2585.5667
FDR40,OUT017,1358.1217
FDW02,OUT049,2313.9456
FDE44,OUT049,872.6458
FDL38,OUT046,1433.4438
NCT54,OUT010,167.84784
DRJ39,OUT010,533.33246
FDW55,OUT049,4318.2915
DRF13,OUT019,352.4526
NCW17,OUT049,2343.547
FDP13,OUT035,729.7724
FDS08,OUT018,2436.2173
NCP17,OUT035,1094.9822
NCO53,OUT035,3074.6946
FDH19,OUT045,2758.958
FDJ04,OUT017,1995.8486
FDG10,OUT049,901.0361
FDA40,OUT010,190.73972
FDI53,OUT045,2508.2463
FDU09,OUT010,185.91467
FDK60,OUT045,1503.4678
FDR43,OUT017,635.19745
FDW22,OUT017,3594.4277
DRP47,OUT010,599.84155
DRG48,OUT010,351.4062
FDA14,OUT035,2469.1543
FDU49,OUT013,1389.6163
FDK28,OUT045,4272.4004
FDT19,OUT046,2769.6458
NCQ42,OUT045,1962.1477
FDD03,OUT045,3518.3008
NCM53,OUT013,1644.4517
NCX53,OUT045,2334.3132
FDV14,OUT027,2325.5295
NCZ54,OUT017,3296.2278
FDB39,OUT013,789.32666
DRC24,OUT046,2460.7927
FDY36,OUT013,1071.785
FDN01,OUT035,2983.6697
DRH25,OUT046,830.9149
FDV08,OUT046,687.92896
NCP53,OUT049,4236.271
FDU52,OUT010,431.37225
NCI42,OUT045,2841.957
FDZ14,OUT035,2068.1394
FDF11,OUT046,3677.4036
FDQ13,OUT018,1163.2462
FDO32,OUT010,165.03592
DRJ37,OUT018,2107.4607
FDY43,OUT046,2746.4783
NCT41,OUT017,2516.2058
NCV17,OUT045,2225.5894
FDM04,OUT027,1458.8923
DRB48,OUT018,489.29462
FDM24,OUT013,2404.0244
FDT37,OUT049,4170.132
NCO05,OUT010,282.9762
FDL13,OUT046,3685.5945
FDL15,OUT017,2489.0503
FDB11,OUT018,3303.838
FDL14,OUT019,387.6337
FDY10,OUT019,307.52863
FDJ40,OUT049,1803.982
NCW18,OUT046,3800.349
NCY06,OUT013,2170.4792
DRE13,OUT018,1182.528
FDA26,OUT045,3480.9548
NCE19,OUT010,133.88399
FDE33,OUT035,1313.5643
DRL59,OUT027,1448.7421
FDY07,OUT046,723.23413
FDF57,OUT018,2494.4849
FDM58,OUT035,1824.3956
FDP26,OUT027,2570.6838
FDY32,OUT046,2626.4092
FDD51,OUT010,106.71247
FDU22,OUT018,1778.3357
FDZ49,OUT018,3547.5703
NCI42,OUT017,3567.3738
FDT04,OUT027,1025.6997
NCU41,OUT045,2961.1516
FDS56,OUT045,3298.035
NCN42,OUT017,2571.7344
FDK34,OUT046,3969.8845
FDB03,OUT017,3692.5718
DRJ25,OUT035,887.5288
FDT25,OUT027,3291.0818
FDN20,OUT013,2699.8306
FDP09,OUT013,3488.095
FDM20,OUT019,472.21948
NCG55,OUT046,1907.2216
NCP14,OUT045,1690.2523
NCH06,OUT046,3248.0496
FDV52,OUT013,1863.7134
NCL07,OUT035,714.50714
DRJ11,OUT027,4999.8213
DRO59,OUT013,1115.45
FDW15,OUT010,433.35495
NCQ30,OUT035,2099.1782
NCN54,OUT019,169.69446
FDY01,OUT027,3186.4033
FDX39,OUT035,3733.6792
FDH53,OUT027,2264.6216
FDA57,OUT035,690.10596
NCC07,OUT010,239.41524
FDU28,OUT013,3047.789
FDK36,OUT010,121.05193
FDR36,OUT018,543.81116
NCQ17,OUT035,2528.7563
FDS28,OUT019,167.71367
FDE08,OUT045,2439.0908
FDU22,OUT046,2025.4375
FDG41,OUT045,1624.0306
FDO31,OUT010,173.93164
FDM21,OUT019,611.5063
FDU40,OUT017,2684.4927
FDV36,OUT018,1822.9252
FDT10,OUT027,1656.6614
FDX38,OUT045,718.4357
NCU30,OUT027,3951.3154
NCV06,OUT049,3263.4546
FDT16,OUT035,3864.0496
NCP41,OUT027,2548.0146
FDZ56,OUT017,2938.3005
FDC22,OUT035,3203.6663
FDU10,OUT035,692.8509
FDS46,OUT045,1884.0126
FDO08,OUT049,2691.2898
NCV42,OUT018,1560.4099
FDP33,OUT035,3926.0776
FDJ12,OUT046,3578.4724
FDH04,OUT045,1378.0562
NCU54,OUT013,3483.2542
FDO36,OUT010,438.19467
FDT37,OUT027,6377.2124
FDD14,OUT010,559.87646
FDA16,OUT013,3720.3735
NCS42,OUT019,268.78552
FDP10,OUT019,248.7137
FDQ28,OUT049,2514.8906
FDK57,OUT010,276.1528
FDK02,OUT013,1887.9624
FDW47,OUT018,1808.9862
NCC42,OUT018,1862.0819
FDQ37,OUT018,3541.3357
FDL40,OUT046,1489.3518
DRE13,OUT010,221.062
FDQ34,OUT027,2752.587
NCB54,OUT046,1965.9976
FDS48,OUT049,2552.7864
FDO15,OUT045,1100.1982
NCT30,OUT013,674.11896
FDU49,OUT027,2409.641
FDE21,OUT046,1960.9734
FDS49,OUT019,242.43343
FDT38,OUT027,2319.524
FDZ01,OUT045,1636.8799
FDC41,OUT035,1199.135
DRG13,OUT010,430.81702
NCZ42,OUT018,3776.9524
NCM07,OUT045,1317.515
NCV17,OUT018,1998.0627
DRK39,OUT035,1362.7269
FDS37,OUT018,1626.9037
FDV12,OUT019,270.5995
NCG19,OUT018,3255.834
FDS51,OUT013,922.95526
NCO14,OUT046,640.2405
FDC38,OUT046,2103.657
FDN15,OUT046,2146.6587
NCH42,OUT013,3831.9656
FDQ22,OUT046,638.9953
FDC05,OUT013,3125.803
FDZ31,OUT013,3223.0488
DRJ23,OUT049,3204.1782
FDC52,OUT035,2550.2322
DRD12,OUT010,246.81935
FDV55,OUT017,2483.9355
FDD32,OUT046,1313.9749
FDR01,OUT049,3402.003
FDY08,OUT019,319.2536
FDQ45,OUT045,3088.9893
DRN11,OUT027,3379.6313
NCS05,OUT018,1909.0508
FDY32,OUT035,2647.804
NCD31,OUT045,2625.3086
NCE06,OUT049,2549.8374
NCP14,OUT046,1699.5829
NCF18,OUT019,467.881
FDF14,OUT018,2135.2532
FDB22,OUT017,2491.2341
NCH54,OUT049,2704.3655
FDU27,OUT035,884.4352
FDS58,OUT027,4307.7466
NCU29,OUT035,2608.8696
FDJ57,OUT013,3330.1882
FDL56,OUT049,1370.5098
FDH60,OUT035,3266.0156
FDN24,OUT018,734.2618
FDD02,OUT017,2179.3823
FDP15,OUT017,4264.3955
FDB28,OUT027,5273.191
DRC49,OUT045,2329.296
NCG30,OUT018,1765.7384
FDJ14,OUT049,1297.9698
FDL52,OUT045,600.2599
NCG19,OUT027,6107.8647
NCN41,OUT035,2108.0193
FDW22,OUT013,3804.1184
FDI02,OUT013,1797.3116
FDV51,OUT045,2607.088
FDV48,OUT046,1288.039
NCL17,OUT019,333.28528
FDP46,OUT045,1405.0894
FDU10,OUT045,599.0333
FDT37,OUT010,534.7706
FDI27,OUT035,807.3719
FDN51,OUT046,4210.212
FDW07,OUT035,1334.632
FDN45,OUT049,3341.9036
DRN37,OUT027,4541.035
DRF48,OUT049,3166.3071
FDP38,OUT019,170.05774
NCX18,OUT027,4904.33
FDK45,OUT018,1644.3591
FDZ37,OUT049,1366.9133
FDS50,OUT018,3116.1565
NCR54,OUT018,2937.8606
NCS17,OUT035,1557.0573
FDV31,OUT046,2740.5674
DRE27,OUT017,1468.7202
FDN60,OUT013,2644.1365
FDK26,OUT013,3205.0105
FDX37,OUT018,1422.207
FDW31,OUT046,2774.8696
FDX26,OUT018,2893.5022
DRL49,OUT019,261.60965
FDU49,OUT017,1445.4313
FDY58,OUT046,3989.229
FDN03,OUT045,4097.5757
NCV06,OUT010,552.775
FDH53,OUT045,1298.951
FDG31,OUT018,882.6818
NCC06,OUT045,2157.004
FDS13,OUT049,3494.693
FDP16,OUT035,4269.166
FDA35,OUT013,2054.7078
DRP47,OUT018,4022.258
FDY28,OUT010,771.3379
FDY20,OUT035,1438.9174
NCH30,OUT017,1789.4218
NCR29,OUT019,186.8723
NCP05,OUT013,2532.7092
NCF30,OUT019,296.73193
FDA08,OUT035,2778.7004
FDN51,OUT027,7055.127
FDH12,OUT046,1702.6495
FDY39,OUT017,3414.1216
NCO53,OUT045,2910.1143
FDB40,OUT046,2523.9543
FDH02,OUT049,1416.0068
FDY11,OUT027,1829.2058
FDQ09,OUT019,346.16675
FDP16,OUT013,4026.1606
NCF55,OUT018,458.1146
FDY09,OUT027,4701.0786
FDY39,OUT045,3386.3477
NCU53,OUT049,2862.1653
NCT41,OUT049,2553.1147
FDJ45,OUT046,775.294
FDR28,OUT013,2622.4119
FDN08,OUT013,1907.8763
FDJ07,OUT049,1896.8994
FDZ09,OUT027,4067.766
FDQ14,OUT017,2419.7468
FDY12,OUT027,1406.3927
FDK57,OUT046,1986.5471
FDD20,OUT049,2136.8167
FDS36,OUT018,1573.9391
FDI40,OUT049,1640.7582
FDJ40,OUT045,1741.4088
FDE08,OUT013,2455.0693
DRK01,OUT013,1514.3187
FDC58,OUT049,683.43616
FDE50,OUT046,3021.138
FDX48,OUT035,2532.966
DRM35,OUT018,2454.8271
FDG41,OUT013,1651.9686
FDB52,OUT046,3208.9163
FDV19,OUT045,2634.3987
DRG48,OUT017,2383.2122
FDI26,OUT013,2895.5466
FDU11,OUT019,332.39655
FDF59,OUT019,296.41983
FDR07,OUT049,1444.8721
NCE06,OUT017,2414.668
FDE10,OUT046,2078.5278
NCO55,OUT046,1668.2712
FDZ13,OUT013,713.9264
FDT50,OUT017,1543.3774
FDH12,OUT010,308.80997
FDD21,OUT045,1964.2533
NCM05,OUT013,4894.018
FDK04,OUT013,821.21484
FDN33,OUT017,1562.4752
NCM18,OUT010,183.503
DRC25,OUT049,1358.3774
FDT47,OUT017,1721.7092
FDD45,OUT027,2799.984
NCD07,OUT018,1601.4526
NCY54,OUT010,521.3517
FDL12,OUT049,1023.3311
FDL02,OUT017,1721.5459
FDC60,OUT035,1624.4199
FDR37,OUT017,3219.847
FDY16,OUT017,3719.6838
FDU26,OUT045,1900.8676
FDN24,OUT013,799.9939
FDH44,OUT013,2482.3755
FDE23,OUT010,159.40941
FDW60,OUT017,2871.6875
FDQ55,OUT049,1989.0201
FDV32,OUT027,1862.8477
FDV03,OUT010,428.78238
FDY14,OUT010,468.9171
NCL55,OUT027,6180.2476
DRF25,OUT017,735.2657
FDX03,OUT046,649.1279
FDF40,OUT045,3716.3828
FDX24,OUT010,190.19807
FDA25,OUT049,1703.2627
FDH21,OUT018,2511.3137
FDB47,OUT010,413.74838
FDT34,OUT019,279.2993
FDS39,OUT010,313.93536
NCU05,OUT046,1236.4492
FDE02,OUT049,1531.1664
FDL25,OUT035,1423.3983
FDC50,OUT049,1503.5808
FDZ32,OUT049,1654.4236
FDV14,OUT045,1295.0317
FDR07,OUT045,1379.6296
FDB26,OUT049,866.64545
NCR50,OUT045,2512.5808
FDP01,OUT018,2011.1205
FDH57,OUT045,2060.868
FDM60,OUT027,1010.42053
FDA45,OUT017,2925.0098
FDU55,OUT017,4524.995
FDH40,OUT035,1354.3544
FDG40,OUT019,85.09178
FDT12,OUT049,3880.04
DRL59,OUT045,832.6401
FDT47,OUT018,1500.5077
FDI60,OUT017,1061.5436
DRF51,OUT027,1119.4899
NCK31,OUT049,793.6527
FDB08,OUT045,2476.2126
FDM44,OUT035,1711.1422
FDD46,OUT018,2130.8318
FDR27,OUT019,320.29974
FDV56,OUT010,223.68161
FDM02,OUT049,1388.9181
FDU45,OUT018,1677.4904
FDZ10,OUT017,2141.7317
NCK31,OUT010,115.56517
FDR27,OUT035,2138.9854
FDF33,OUT013,1687.1749
FDJ36,OUT046,1640.9619
FDP33,OUT049,4254.307
FDG17,OUT046,4227.1167
FDG47,OUT027,5276.689
NCW29,OUT046,2064.7485
DRH59,OUT017,1141.756
FDR32,OUT017,3900.593
FDP48,OUT035,3458.3433
FDG17,OUT035,4285.251
DRJ59,OUT017,677.9179
FDY48,OUT027,2611.774
FDB02,OUT046,2799.1123
FDN10,OUT019,296.5683
NCD55,OUT035,710.8246
FDX34,OUT013,2003.887
FDZ38,OUT045,3329.9248
DRF37,OUT049,4281.053
DRL47,OUT019,266.8114
FDL27,OUT035,1110.3247
NCP53,OUT035,4200.0103
FDT03,OUT019,575.6799
FDJ28,OUT035,3320.536
FDF40,OUT018,3384.971
FDA32,OUT035,3761.1206
NCP02,OUT017,864.2235
FDZ31,OUT045,3177.7478
NCQ29,OUT013,3768.8333
FDP57,OUT010,261.65994
FDL32,OUT027,3242.6118
DRB01,OUT035,2509.832
FDJ40,OUT046,1682.5591
FDO24,OUT018,2389.0962
FDO11,OUT018,3244.3718
FDA56,OUT035,2086.504
FDF02,OUT045,1658.9149
FDA10,OUT013,1966.211
NCI55,OUT017,2141.8127
FDZ40,OUT010,134.95795
FDV08,OUT049,672.99536
FDN48,OUT013,1382.6161
FDU57,OUT017,2460.7388
DRF49,OUT013,1856.2317
FDS02,OUT035,3277.7065
FDS43,OUT046,3075.4675
FDT16,OUT013,4258.0947
FDX19,OUT027,6193.1655
FDK15,OUT046,1579.047
DRA12,OUT049,2064.6199
FDY35,OUT017,805.3309
NCU42,OUT013,2999.692
FDD26,OUT013,3123.531
FDR11,OUT018,2302.1616
NCP53,OUT045,4027.247
FDP34,OUT045,2562.76
NCV41,OUT019,267.2471
FDN20,OUT018,2437.996
FDZ16,OUT018,3222.2358
FDZ28,OUT049,2083.5461
NCL55,OUT013,4271.9062
NCJ17,OUT046,1344.1898
FDT37,OUT046,3843.7927
FDV51,OUT049,2816.015
FDZ28,OUT035,2091.4895
FDN27,OUT013,1753.0277
FDS14,OUT019,381.53848
FDZ58,OUT045,2002.0599
FDD46,OUT046,2366.3638
FDJ03,OUT035,812.2613
FDU03,OUT010,506.83444
FDA33,OUT027,3788.8667
NCW53,OUT035,3084.4746
NCC55,OUT017,620.43225
FDP52,OUT019,667.6558
FDE39,OUT049,2067.4387
FDB44,OUT035,3671.974
FDG59,OUT013,632.32184
FDI05,OUT013,1125.0481
FDF59,OUT045,2012.7145
FDM39,OUT019,392.17383
FDB14,OUT013,1408.6683
NCS05,OUT019,347.07343
DRJ35,OUT045,932.6511
FDO31,OUT019,194.91899
FDA31,OUT046,2722.6074
FDX40,OUT049,669.6735
FDW56,OUT045,3324.133
FDH09,OUT018,648.8732
FDA52,OUT019,353.49246
FDF20,OUT019,442.03345
FDE40,OUT046,966.8602
NCU17,OUT046,1850.9486
NCP14,OUT035,1729.8268
FDN25,OUT027,1655.955
FDU39,OUT049,925.9445
NCM05,OUT017,4234.6523
FDU07,OUT017,2444.9236
FDF28,OUT049,2130.5393
FDR57,OUT049,2511.0447
FDJ33,OUT013,2007.339
DRH23,OUT035,978.11383
FDQ52,OUT046,4066.7798
DRK13,OUT035,3214.8975
FDP09,OUT046,3729.7388
FDR08,OUT027,2756.849
FDV50,OUT045,1993.974
FDT13,OUT049,3292.3213
FDJ27,OUT027,2742.2441
FDH21,OUT046,2999.4414
FDW14,OUT027,2338.5906
FDL52,OUT049,671.3863
FDW28,OUT017,3204.023
FDL40,OUT049,1524.7262
FDE24,OUT046,2137.9211
FDX35,OUT049,3942.3335
FDP46,OUT017,1411.5757
FDX56,OUT045,3596.944
FDQ45,OUT049,2993.0718
FDK50,OUT027,4112.2266
FDY26,OUT045,3874.014
FDQ09,OUT017,1926.2137
FDN39,OUT049,2995.6475
FDP13,OUT017,747.244
FDR51,OUT013,2489.225
FDZ49,OUT010,631.17914
FDL28,OUT018,3191.7556
FDZ10,OUT035,2166.3262
FDK38,OUT013,2402.9648
DRL49,OUT027,3306.7153
FDR15,OUT013,2424.8928
FDQ24,OUT035,4481.8447
FDD56,OUT013,2933.8882
NCR42,OUT046,616.9104
FDH52,OUT045,1006.41504
FDH57,OUT019,278.17728
FDR15,OUT010,363.7922
FDJ34,OUT035,2018.7405
FDW37,OUT035,1526.1952
FDQ23,OUT018,1436.5073
FDP34,OUT013,2629.8674
FDE04,OUT027,5044.0
FDC48,OUT045,1253.3092
FDA47,OUT019,388.58185
FDI35,OUT018,2809.138
NCV05,OUT013,2390.1238
FDR28,OUT045,2654.352
FDH31,OUT017,1587.7839
FDP59,OUT019,266.7308
FDS19,OUT018,1078.444
FDM60,OUT045,636.0006
FDJ44,OUT018,2610.465
DRH51,OUT017,1350.0612
DRC25,OUT017,1398.0184
DRE25,OUT013,1480.4535
NCX05,OUT049,2086.3672
FDR11,OUT017,2580.3472
DRP47,OUT045,4183.121
DRC49,OUT019,331.3403
FDQ47,OUT027,1062.431
FDL20,OUT013,1778.0729
FDM34,OUT035,2231.3447
NCN55,OUT013,4164.4507
FDD41,OUT035,1720.187
FDE52,OUT049,1371.2316
NCT18,OUT019,408.95218
FDJ32,OUT018,755.25433
FDE16,OUT046,3916.9722
FDZ09,OUT045,2675.1938
DRZ11,OUT046,1952.1552
FDK41,OUT049,1357.3541
FDE56,OUT049,1023.9243
FDH34,OUT013,3160.3745
DRI49,OUT013,1270.7324
DRI59,OUT046,3896.6218
DRC36,OUT049,2777.3147
FDS15,OUT019,287.7884
FDI07,OUT018,2951.8977
FDZ15,OUT018,1660.9049
NCX41,OUT027,4977.383
NCO29,OUT019,410.34897
FDF57,OUT013,2725.2837
FDI33,OUT035,1466.4688
DRJ47,OUT049,2848.9639
FDB34,OUT046,1372.6937
FDY22,OUT027,3331.996
DRL11,OUT017,2613.3425
FDY46,OUT035,3305.3064
FDG17,OUT013,4142.0317
FDE52,OUT018,1194.9949
DRP47,OUT027,5621.178
FDO01,OUT010,131.36111
FDL09,OUT046,2564.154
FDR57,OUT013,2463.3474
DRD37,OUT035,818.2391
FDQ36,OUT027,1079.2617
FDL33,OUT049,3294.5635
FDL48,OUT045,739.59955
FDL28,OUT049,4178.2637
NCN29,OUT046,776.9188
FDO13,OUT035,2647.748
FDB38,OUT045,2656.2454
FDI36,OUT035,3277.3696
FDI58,OUT035,1526.1173
FDH22,OUT018,1754.9008
FDQ27,OUT013,1877.3695
FDT33,OUT046,2649.702
FDC56,OUT045,1897.3145
FDF14,OUT046,2465.4343
FDQ39,OUT017,3397.006
NCM43,OUT017,2787.7402
FDS46,OUT035,2146.0398
FDI22,OUT049,3744.6672
NCE43,OUT045,2722.033
FDZ36,OUT010,605.98486
FDR13,OUT019,319.3984
FDP46,OUT018,1246.6368
FDW56,OUT019,510.52826
FDB40,OUT017,2626.2974
FDM28,OUT018,2530.1152
FDV49,OUT013,4913.5
NCS53,OUT018,2413.608
FDO03,OUT049,4329.4067
FDT15,OUT035,3298.2646
FDD33,OUT049,3801.2249
FDX13,OUT017,4845.0356
FDH60,OUT013,3082.802
DRH51,OUT046,1289.8473
NCL07,OUT049,715.3063
FDW51,OUT045,3226.6445
FDF21,OUT019,543.49927
FDH26,OUT019,302.38593
FDJ03,OUT049,773.6128
FDU35,OUT017,1589.7838
DRL01,OUT018,3803.006
FDE59,OUT045,613.5873
FDI60,OUT035,1110.568
DRH39,OUT035,1250.2393
FDK36,OUT049,793.608
FDN52,OUT045,1309.7783
FDU12,OUT017,3805.2185
NCT05,OUT027,5886.932
FDS37,OUT027,2910.5242
FDK24,OUT017,803.38513
DRF36,OUT013,3463.024
FDN46,OUT010,268.21198
NCN06,OUT045,2632.5527
FDD59,OUT035,1345.7822
FDM14,OUT045,1641.0798
FDO10,OUT018,781.2902
FDU35,OUT013,1509.9022
NCA30,OUT018,3014.2673
NCO41,OUT049,1554.265
FDI24,OUT046,2863.5137
FDZ16,OUT046,3298.988
FDV47,OUT046,1328.0127
FDV16,OUT045,619.1269
FDZ22,OUT035,1373.6716
FDO20,OUT010,540.93414
FDW38,OUT013,799.61383
FDW52,OUT045,2658.9304
FDT43,OUT019,137.88693
NCS29,OUT045,3762.742
NCC31,OUT017,2460.5261
FDA21,OUT017,3481.466
FDQ55,OUT046,1961.8009
NCE54,OUT049,1194.2632
FDD45,OUT017,1542.7535
NCP17,OUT017,1036.0873
FDR47,OUT035,3317.0886
DRM35,OUT013,2824.6514
FDR47,OUT019,586.69025
FDX19,OUT010,422.64172
FDV22,OUT027,4213.1143
FDQ46,OUT027,3109.9026
DRO47,OUT045,1702.9348
FDB44,OUT010,546.8453
FDN02,OUT010,518.3868
FDW10,OUT045,2539.1187
FDJ41,OUT019,1003.76105
FDM50,OUT046,903.3194
FDW10,OUT035,2856.317
FDY48,OUT049,1703.1232
NCE30,OUT027,5567.1377
FDO04,OUT045,841.582
FDQ26,OUT010,155.45508
NCX29,OUT018,2280.073
FDE39,OUT046,1876.044
NCR54,OUT027,5331.2046
NCP55,OUT027,1562.0725
FDX22,OUT017,3978.5337
FDI05,OUT035,1200.2891
FDC51,OUT027,3290.2673
FDC10,OUT013,1933.6467
FDJ46,OUT045,2832.8406
FDV10,OUT010,146.61656
FDX12,OUT027,6623.704
FDL43,OUT019,190.24036
DRB13,OUT046,2623.8098
FDF59,OUT027,3310.885
FDT35,OUT049,2713.1125
NCJ19,OUT035,933.4083
